lemma_1,lemma_2,year,genre,source,data
time,locate,2004,MAG,SkyTelescope,"comes to opposition on June 10-11. "" A newbie might have a hard time locating it with a 12 -- inch, "" Ewart remarks, "" whereas an experienced"
time,locate,2003,ACAD,LawPublicPol,the moral measure of the dignity of individuals and communities is at the same time located precisely in how they relate to the less fortunate members of society. During his
time,locate,1997,NEWS,WashPost,"Jackson, who need to be efficient with recruiting dollars and have a harder time locating talent, and players such as North Pitt's Hooks, who aren't likely"
time,locate,1997,TV,JAG,"Rabb, Navy JAG. This is Lieutenant Roberts. We had a difficult time locating you. Well, my husband and I wanted to get away for a while"
time,locate,1994,MAG,MensHealth,"pubococygeal (PC) muscles. Luck for you, men have an easier time locating them than women do. They're the muscles you'd contract to stop the"
time,locate,1994,TV,Teenage Mutant Ninja...,". DONATELLO: I hate to say it, but we had an easier time locating Shredder when he had the Technodrome. Well, we can't just give up"
time,locate,1993,SPOK,CBS_SunMorn,"Iowa... (Footage-of-the-Yin) Mr-D-YING: (Voiceover)... and had a little hard time locating it at first. (Footage-of-Zukerma) Mr-D-YING: But then we saw this little dot,"
time,locate,1993,MAG,ChildrenToday,"positions in the community were lost, and former employees will have a difficult time locating comparable jobs. Although property damage in the community will be repaired over a period"
time,locate,1991,MAG,Americas,"was my secret goal, "" Piazzolla later admitted. "" I wasted no time locating her home and selecting what I thought was my best new composition. I wanted"
time,locate,1990,ACAD,AcademicQs,"not surprisingly, requires the invention of yet another equivalent of logocentrism, this time located in moviemaking techniques. # As bourgeois humanist man was supposedly preceded by a more"
time,linger,2012,WEB,...slikeme.blogspot.com,"my face enjoying the aftermath of a good deep-throat cum shoot session. As time lingered on my sucking continued as strong as ever, using his still hard cock to"
time,linger,2011,MAG,MotorBoating,"who venture into the town's historic center, where traditions of an earlier time linger in small locally owned shops and cafes. # Nature lovers and adventure seekers will"
time,linger,1991,ACAD,Mercury,"the standard model, then, millisecond pulsars should have a lifetime one thousand times linger than that, or about five hundred billion years. That's an enormous number"
time,linger,1991,ACAD,Mercury,"or about five hundred billion years. That's an enormous number, forty times linger than our best estimate for the age of the universe itself; so the standard"
time,dwell,1993,FIC,BkSF:ShiningOnes,"He roamed the world, losing himself at times in vilest debauchery and at times dwell? ing alone and hermitlike in the wilderness of this world for decades on end"
time,site,2005,ACAD,ArtBulletin,"it is almost certain that the altarpiece and its pictorial program were at one time sited directly over the findspot, another fact relevant for an alternative view of the Pulkau"
act,place,2019,NEWS,USA TODAY,"open their own credit card once they're 18, and the Credit CARD Act places further restrictions on cardholders until they're 21. If you want to help your"
act,place,2018,NEWS,cleveland.com,""" send a strong signal that the federal government and the National Voter Registration Act place important limits on what states can and can't do with their voter rolls,"
act,place,2012,WEB,theblaze.com,"as a component of her "" Let's Move! "" drive. The act places draconian restrictions on school lunches by the state and is costing $3.2 billion. It"
act,place,2012,WEB,tshaonline.org,"in grants made in aid to railroads and a navigation company. The same act placed the university under the control of ten administrators: the governor, the chief justice"
act,place,2012,WEB,opm.gov,was enacted as part of the Veterans Readjustment Appointment Act of 1974. This act placed into law the provisions of the executive order that authorized the noncompetitive appointment of Vietnam
act,place,2012,WEB,marquette.edu,"recently recognized as essentially Jewish-Christian in nature 81. The poem, which the Acts place in the mouth of the Apostle Thomas, describes the quest of the soul for"
act,place,2012,BLOG,...edlamp.wordpress.com,"tying a STEM graduate to an employer for five years, the STEM Jobs Act places more restrictions on a STEM graduate than on an individual who received her PH.D."
act,place,2012,BLOG,cafalawblog.com,"because treble damages the plaintiffs' sought under the Unfair and Deceptive Trade Practices Act placed the amount in controversy over $5 million. # Accordingly, the Court found that"
act,place,2012,BLOG,...ativenewscentral.com,"as a component of her "" Let's Move! "" drive. The act places draconian restrictions on school lunches by the state and is costing $3.2 billion. It"
act,place,2010,MAG,Newsweek,"support for language instruction in the classroom. The 2001 No Child Left Behind Act placed all the emphasis on math and reading, to the detriment of foreign language."
act,place,1996,MAG,MotherJones,"the nation's toxic waste. On top of that, the Clean Air Act placed Houston in the second-worst category for air pollution in the country, trailing only Los"
act,place,1993,ACAD,AmerIndianQ,Supreme Court decision US. v. Kagama that clarified criminal jurisdiction. The Major Crimes Act placed seven serious crimes (including homicide) on Indian reservations under the jurisdiction of the
act,place,1991,ACAD,EnvirAffairs,"amendments address all aspects of air pollution. In general, the Clean Air Act places an emphasis upon state action to mitigate and prevent the public health harms that air"
act,place,1990,MAG,HistoryToday,"which they tried to enter. In the case of Britain the 1919 Aliens Act placed strict controls over the entry, movement, and deportation of aliens. In addition"
action,place,2016,ACAD,J History Philosophy,"# God has made everything on account of himself: for since these external actions place a certain distinct reality entitatem in creatures, different from the divine essence, they"
action,place,2014,NEWS,Atlanta,"Oct. 8, 2013, email in which Lee retained Seyfarth Shaw. That action places the document in the public realm. * AUG. 17, 2014: The AJC"
action,place,2012,WEB,tvtropes.org,was so desperate at being a badass as quickly as possible that her reckless actions placed both her and her teammates at risk. While she did eventually Take a Level
action,place,2012,WEB,amazon.com,whose neck has been broken. Charlie begins to investigate the murder. Her actions place the four partners and their establishment at risk from a killer who prefers to remain
action,place,2012,BLOG,...kstepfirefighter.com,"implication of profiling needs to be addressed as more and more departments find their actions placed on display for critique thanks to camera phones and YouTube videos. "" Profiling """
action,place,2012,BLOG,creambmp.com,slapped him so hard it got stuck like that. Joseline then jumped into action placing Stevie J over her shoulder and carried him to the car
action,place,2009,MAG,USAToday,"African-American community as well as most white liberals. Steele's rejection of affirmative action places him at odds with liberal orthodoxy, which regards diese racial and gender preference schemes"
action,place,2007,ACAD,ArtBulletin,s or Veronese's versions of The Supper at Emmaus - insofar as the actions placed before us do not have a symbolic value: Jesus does not lake the bread
action,place,2001,ACAD,Humanist,"I've already noted, rarely have such an opportunity. Fourth, covert action places a physician in danger of criminal prosecution or loss of license and, although such"
action,place,1999,NEWS,Denver,"to stop Steven, we are cognizant of the fact that our son's actions placed himself and others in harm's way. We realize he had to be stopped"
action,place,1991,MAG,NatlReview,"are artful ways of reminding a judge that he had the project of affirmative action placed before him, and that he had declined to take part in the scheme."
action,place,1991,ACAD,EnvirAffairs,"2. Limiting the apportionment of liability to those who are parties to the action places the burden of joining additional PRPs as third-party defendants on the defendants, who likely"
actor,locate,2017,ACAD,Texas Law Review,to conduct a DDoS attack against a U.S. target creates a false narrative that actors located in the Middle East were responsible for that act. Even attributing an attack to
actor,locate,2004,MAG,Esquire,"global nuclear war among great powers; they involve undeterrable rogue regimes and transnational actors located exclusively inside the Gap, with the exception of the cold-war tailbone known as North"
actor,locate,1998,ACAD,Style,"can leave an actor' s voice untouched non retouche, while for an actor located on a different plane, one can reverberate the voice, while for a third"
actor,locate,1996,ACAD,SocialHistory,"previously established claims or rights which were being challenged or violated, and the actors located their protest in common public gathering places, places of "" natural assemblage. """
actor,locate,1990,ACAD,Ethnology,style of communication in local patron-client relations will differ from communicative modes in which actors located in peripheral regions orient themselves towards political leaders at the national level. The latter
actor,place,2015,NEWS,Atlanta,"theme: exacting revenge. It's beautifully shot with a band of talented actors placed in situations most of us will find familiar. Starring Maria Marull, Rita Cortese"
actor,dwell,2015,SPOK,NBC: Today Show,"the great Jeremy Irons, I mean you're in a home where great actors dwell, the rest of us have great parents but, come on. MAX-IRONS# But"
act,locate,2012,WEB,tshaonline.org,"in 1839, when the Congress of the Republic of Texas, in an act locating the seat of government, ordered a site set aside for a university. A"
communication,show,2018,NEWS,Washington Post,". "" # In the end, FTC investigators did not obtain evidence or internal communications showing Whitaker knew about the company's phony promises to help investors patent and market"
communication,show,2017,NEWS,Baltimore Sun,to bridge that knowledge gap. # Research published last month in the journal Nature Communications showed that acidification is already apparent in the bay. The team that measured acidity
communication,show,2017,NEWS,Colorado Springs Gazette,4183531 # A study published in the journal Health Communications shows that women at high risk for breast cancer who received a letter informing them
communication,show,2016,NEWS,Baltimore Sun,yet been able to produce these reports. # A city commissioned survey by CBG Communications shows that Comcast has not fully complied with franchise requirements in the past. Two
communication,show,2012,MAG,MotherJones,"previously count as a rule violation -- such as making artwork depicting 4124304 symbols, communication showing 4124304 behavior, and anything that "" depicts affiliation "" with a threat 4135839"
communication,show,2010,NEWS,AssocPress,"poll this month conducted by The Associated Press and GfK Roper Public Affairs and Corporate Communications showed 58 percent of Americans opposed the conflict, while only 38 percent supported Obama"
communication,show,2005,SPOK,CNN_YourWorld,Louisiana Congressman Charlie Melachon posted the e-mails on his Web site. He says the communications show Brown was out of touch with what was happening. Melachon says on the
communication,show,2003,FIC,Analog,"be of service, I hope you will speak plainly. "" Orbs and intercepted communications showed preparations for war increasing so rapidly, finally, that the H'ffl robot had"
communication,show,1999,NEWS,USAToday,"they don't get enough handholding on the Net. Indeed, research from Jupiter Communications shows that 90% of online customers prefer human interaction. # Yoram Roth, co-founder"
communication,show,1997,ACAD,Environment,communications reporting current and projected emissions and describing national plans for reducing them. 4 These communications showed that many developed countries were unlikely to return their emissions to 1990 levels by
communication,show,1996,NEWS,Houston,"# Six months ago, a poll conducted by the University of Texas for Harte-Hanks Communications showed Dole and Gramm tied among Texas GOP voters with 43 percent each. #"
communication,show,1991,SPOK,ABC_Nightline,"Mr. KORTUNOV: You know, I think that the fact that we still have communication shows that the people who are taking the power in Moscow do not have political"
set,contain,2019,MAG,Scientific American,"hinting at a possible metabolic link. Their new study analyzed dozens of data sets containing a total of nearly 17,000 people with anorexia and more than 55,000 healthy controls."
set,contain,2019,NEWS,The Detroit News,"and Lord of the Rings: Deluxe Pocket Boxed Set "", a four-volume set containing "" The Hobbit "" and the three volumes of "" The Lord of the Rings"
set,contain,2019,ACAD,BMC Bioinformatics,"21 real multi-omics data sets with survival outcome, where each of these data sets contains measurements of patients with a certain cancer type. All data sets were downloaded from"
set,contain,2019,ACAD,Applied Network Science,"as a set S of attributes. For the human trafficking domain, the set contains attributes such as phone number, hair color, eye color etc.; in essence"
set,contain,2019,ACAD,Applied Network Science,"1,.., a m), where the third element is the set containing the m instances of attribute a as occurring in D. Similarly, a sequence"
set,contain,2019,ACAD,Applied Network Science,Some basic properties of these communities are listed in Table 3. The data sets contain a snapshot of the community at the begin of each month from the start date
set,contain,2018,MAG,Scientific American,tracked the distances and motions of only two million stars. The second data set contains similar details on 1.3 billion of them -- 650 times as many as the initial
set,contain,2018,MAG,Scientific American,"about how the galaxy may have evolved. As a bonus, the data set contains observations of 14,099 asteroids orbiting within the solar system. # Precise knowledge of stellar"
set,contain,2018,ACAD,PLoS Computational Biology,"cortical sheet were combined in the five sets of growth layouts, with each set containing three (or in one case nine) growth layouts, as follows: The"
set,contain,2018,ACAD,Economic Inquiry,", and provided by Barth et al. (2013a). This data set contains survey data on bank regulation, supervision, and monitoring in over 100 countries."
set,contain,2018,ACAD,Stanford Law Review,us the same (very short) amount of time to check whether that set contains some item. (27) # This is why it's important that hash
set,contain,2018,ACAD,Stanford Law Review,for use at trial. She's also already checked those values against hash sets containing files known to be harmless. It is now very simple for her to check
set,contain,2017,ACAD,Stanford Law Review,"images contains files other than child pornography-in other words, if the known file set contains items that are not contraband-then the use of a hash runs the same risk as"
set,contain,2016,ACAD,J Real Estate Research,"market. As a result, the current pricing may already reflect the information set contained in contemporaneous sentiment measures, which then lose their predictive power and do not offer"
set,contain,2016,ACAD,J Real Estate Research,the value of a property at time t is a function of the information set contained in macroeconomic variables and sentiment measures released at time t). # 14 Source
set,contain,2016,ACAD,Latin Am Research Rev,"ways that reflect a partisan bias. # Data and Model # Our data set contains information about municipal expenditures, 3×1 Program investments, electoral results, and various demographic"
set,contain,2016,ACAD,Computers Biology Medicine,"OsiriX data set, S. Barre Samples, Phantom Images. All these data sets contain a limited number of multi-modal anatomical images (mostly MRI, CT, and X-ray"
set,contain,2016,ACAD,Computers Biology Medicine,"facilitate experimentation of analysis and processing of digital representations of anatomy. These data sets contain high-resolution images acquired by MRI, CT scan and anatomical images (RGB cross sectional"
set,contain,2016,ACAD,Computers Biology Medicine,"and Chinese VisibleHuman (CVH) 31 data sets were released. These data sets contain the MR and CT images, as well as comprehensive anatomical images of Chinese ("
set,contain,2015,ACAD,KnowledgeQuest,cassette tape became widespread in libraries during the 1970s. Many publishers created book sets containing a tape along with a picture book. Books on CD were introduced in the
set,contain,2015,ACAD,CommCollegeR,enrolled in customized programs created for a specific business or industry. The data set contains information on individual students and student transcript information. The college transcript data were merged
set,contain,2014,MAG,People,"for feline friends. $15.66 # The Complete Gillian Flynn # The new box set contains all three of the author's novels, including the **29;1437;TOOLONG Gone Girl. $25.80"
set,contain,2014,NEWS,Austin,"You can't make a mistake, "" he says. "" A surgical set contains 150 to 200 instruments. "" In his free time, Shackelford plays Nintendo Wii"
set,contain,2014,ACAD,EnvironmentalHealth,"admissions in New Haven County and the least in Hampden County. The data set contained 95,831 cardiovascular and 34,169 respiratory hospital admissions. Analysis of PM2.5 filters for constituents generated"
set,contain,2014,ACAD,JAnimalPlantSci,"four pots per set. Each pot was considered a single replicate. Each set contained four replicates. One set was used as the untreated control, a second set"
set,contain,2014,ACAD,CommCollegeR,"at http: **38;40871;TOOLONG. Table 1.7 in the spreadsheet version of this data set contained all four of the variables used in this article. Of particular importance, """
set,contain,2014,ACAD,ExceptionalChildren,"follows is based only on studies that met quality assessment standards. The data set contained 23 papers by 20 research teams, including 70 participantsspecifically, 65 males and 5"
