lemma_1,lemma_2,year,genre,source,data
temporal,region,2012,WEB,plosone.org,"crests; one pointed tubercle on lateral surface of head, below lateral crest in temporal region; orbital crest denticulated; no supraocular cone recognizable; supranasal cone does not"
temporal,region,2012,WEB,plosone.org (2),"three pointed tubercles on lateral surface of head, one below lateral crest in temporal region, one at posterior edge of orbital crest below lateral crest, and one"
temporal,region,2011,TV,Private Practice,She's been right here? C.T. Shows an extensive contusion In the left temporal region. - D - does that mean surgery? The swelling could go down
temporal,region,2011,TV,Body of Proof,head trauma? (Ethan) Uh... yep. Blunt force trauma to the temporal region. Maybe something fell on her in the fire? I don't think
temporal,region,2009,SPOK,NPR_FreshAir,"the left hemisphere of my brain, right near the center and deep into the temporal region. So the thing about blood in the brain is that brain cells,"
temporal,region,2006,ACAD,SportBehavior,"interpreted by the author as indicating a decrease in allocation of neural resources to the temporal region # Alternately, it could be that the global decrease in alpha was actually"
temporal,region,2006,ACAD,SportBehavior,"F (1, 14) = 8.790, p =. 010) in temporal regions (T3 and T4). The same was true for the motor cortex"
temporal,region,2006,ACAD,SportBehavior,"beta1 and beta2 activity at central and right temporal sites, but not at left temporal regions. Interestingly, the same pattern of central and right temporal correlations held when"
temporal,region,2006,ACAD,HumanEcology,"activity in "" mirror "" regions of the right brain (the right-hemisphere frontal and temporal regions and anterior cingulate gynus) that normal-reading children rarely use. Before their training"
temporal,region,2005,FIC,Bk:Suspect,"I know about Malcolm? He has a primary brain tumor in the right posterior temporal region, dangerously close to his brain stem. The tumor has left him partially"
temporal,region,2005,ACAD,EarNoseThroat,"After an initial clinical evaluation, we ordered computed tomography (CT) of the temporal region to exclude osseous atresia of the external auditory canal and to ascertain the normal"
temporal,region,2004,TV,The Guardian,right. Mr. Fallin comes to us with a closed-head injury to the right temporal region. He experienced soft-tissue swelling but no evidence of intracranial hemorrhage. Uh...
temporal,region,2002,TV,Law & Order,"tougher last day. Ripped By mstoll BORAK: Single gunshot wound to the lower temporal regions of the brain. Also found defensive wounds on the hands and arms,"
temporal,region,2001,MAG,PsychToday,"that take place during the birth of a memory. What happens in frontal and temporal regions during those critical moments determines, at least in part, whether an experience"
temporal,region,2000,ACAD,MusicEduc,"but often involves left hemispheric processing. This study also revealed increased activity in the temporal regions (auditory centers) of both brain hemispheres while children (average age,"
temporal,region,1999,ACAD,Monist,"activation of the superior temporal gyms, word retrieval showed an activation of the posterior temporal region and prefrontal region on the left side. 9 A PET study in healthy individuals"
temporal,region,1999,ACAD,Monist,"auditory and speech information processing. For instance, an increased activation of the superior temporal region in schizophrenic patients with acoustic hallucinations was shown in a SPECT-study. 25 The high"
temporal,region,1998,ACAD,EarNoseThroat,"# Another problem one sometimes has to face is the very thin bone in the temporal region. We estimate that in some two-year-old children with auricular malformations, in certain"
temporal,region,1997,ACAD,CurrentPsych,"Robertson, and Efron, 1986). These lesions are usually found in the temporal region, part of the ventral visual-processing system, which is consistent with the idea"
temporal,region,1994,ACAD,MarineFish,"10,120). # To describe movement patterns, releases were grouped into three spatial/ temporal regions. Recaptures were grouped into the geographical location of recovery, taking into account"
temporal,region,1992,MAG,Essence,"is characterized by excruciating pain localized in the eye and radiating to the facial and temporal region, "" says Solomon. "" Attacks are usually similar and can last anywhere"
temporal,region,1992,ACAD,RoeperReview,through the visual-spatial portion of the brain before it is appropriately channeled to the left temporal region of the brain. This slight delay may result in an inability to 6'keep
temporal,area,2019,FIC,Analog,"Using very fine electrical control, young Homo quantus can send micro-currents to the left temporal area reducing the ability to process words, but boosting right-brain circuits that do spatial"
temporal,area,2018,FIC,Analog,"batteries. Belisarius sent a sustained, polarized micro-current from his electroplaques into the left temporal area of his brain, an area associated with sensory input and language. After"
temporal,area,2017,ACAD,Neuron,"of self-motion cues are further processed in parietal/superior temporal cortices (i.e., medial superior temporal area MST, ventral intraparietal area VIP, and 7a), thus providing an"
temporal,area,2016,MAG,Medical Xpress,"that, indeed, somatosensory information reaches the putative ventral part of the medial superior temporal area, suggesting a possible integration between tactile and visual information... this integration may"
temporal,area,2012,WEB,hindawi.com,"versions of the lateralization model focus on cortical, and more specifically frontal and anterior temporal areas, for example 36, with empirical support concerning music perception by for example"
temporal,area,2012,WEB,plosone.org,"but less stable representations distributed throughout the cortex, including frontal, parietal, and temporal areas that probably encode semantic information. By contrast, the voxels selected by the"
temporal,area,2012,WEB,...psyc.jamanetwork.com,"over time in widespread areas of the brain, most pronounced in the frontal and temporal areas, and progresses across the entire course of the illness. The excessive thinning"
temporal,area,2012,WEB,...psyc.jamanetwork.com,"after 5 years). The most extensive loss was found in the frontal and temporal areas, but posterior brain areas were also implicated. Thus, to our knowledge"
temporal,area,2012,WEB,...psyc.jamanetwork.com,"of the cortical mantle, with the largest loss of cortical thickness in frontal and temporal areas of the brain. Our findings suggest that excessive cortical thinning in these areas"
temporal,area,2012,WEB,hcn.org,"are condescending, arrogant, and are not able to see past your geographic or temporal area. So yeah, I guess responding to your post as something other than"
temporal,area,2008,ACAD,RoeperReview,11.8-16.9 years). Other changes involved the left hemisphere in middle prefrontal and inferior temporal areas of the brain that facilitate language abilities and higher level cognitive skills related to
temporal,area,2008,ACAD,EarNoseThroat,upon awakening. He also noticed bi-frontal pressure in his head that extended across the temporal area and a feeling of dizziness with associated nausea. He remained in bed for
temporal,area,2006,ACAD,EarNoseThroat,"the anesthesiologist to facilitate intubation, and a nerve-twitch monitor may be placed in the temporal area. # The skin incision is carried down across the strap muscles and,"
temporal,area,2005,ACAD,EarNoseThroat,a preoperative anteroposterior view of woman with multicentric basal cell carcinoma of the forehead and temporal area. The tumor invaded the calvaria. B: The preoperative oblique view of
temporal,area,2005,ACAD,EarNoseThroat,outpatient setting. D: Postoperative anteroposterior view demonstrates the restoration of the forehead and temporal area with a hemiabdominal DIEP flap. # Figure 6. A coronal view on
temporal,area,2002,ACAD,EarNoseThroat,of Utah Medical Center (UUMC) after he had been struck in the right temporal area by a nail approximately 3 inches in length. The patient had accidentally fired
temporal,area,2002,ACAD,EarNoseThroat,approximately 2 cm of the nail (the flathead end) protruded from the right temporal area just posterior to the pterion. Findings on neurologic examination were within normal limits
temporal,area,1995,TV,Touched by an Angel,"do. What have we got? 17-year-old male, gunshot wound to the left temporal area, probably self-inflicted. Unresponsive at scene, stable vitals on route. Okay"
temporal,area,1991,FIC,Mov:JFK,also a large piece of skull attached to a flap of skin in the right temporal area. FLASHBACK TO: Parkland Hospital Emergency Room on that day in 1963.
temporal,location,2016,ACAD,Studies in the Novel,"Here, it seems at first as if the pronoun "" I, "" the temporal location of "" that day, "" and the spatial location of "" the tranquil"
temporal,location,2014,ACAD,JournalResearch,"in a variety of ways to avoid establishing a pattern of lapses, and the temporal location of pacing lapses did not follow a strict time frame (i.e., one"
temporal,location,2012,ACAD,JSpeechLanguage,"these steps, a data set of event indices has been accumulated, representing the temporal locations of horizontal and vertical movement onsets, and peaks and offsets for the tongue"
temporal,location,2012,ACAD,JSpeechLanguage,"in the observed movement sequence, again occurring about 10% of the time. The temporal location of the first peak in the movement sequence was significantly earlier, referenced against"
temporal,location,2012,ACAD,JSpeechLanguage,". A statistically significant main effect of stimulus was also seen with respect to the temporal location of the first movement peak, without main or interaction effects of age group"
temporal,location,2012,WEB,plato.stanford.edu,what is the mind constrained to locate a bit of information at one spatial or temporal location rather than another? Kant seems to have had no answer to this question
temporal,location,2012,WEB,plato.stanford.edu,"impression from another, we must give them separate locations. Kant speaks only of temporal location but he may very well have had spatial location in mind, too."
temporal,location,2008,ACAD,StudiesNovel,"behaviors. As with the presumption of trauma's uniqueness, the supposition of its temporal location in the past functions to obscure and perpetuate a status quo that abnegates responsibility"
temporal,location,2008,ACAD,StudiesNovel,present-tense traumatic conditions exist outside of their repetition in symptom. Trans/historical trauma exceeds its temporal location not only because it psychically haunts its survivor in the present but also because
temporal,location,2006,ACAD,Style,"more salient than the inanimate and nonhuman and that tenses that tend to link the temporal location of the speaker with that of the subjects of their sentences, as do"
temporal,location,1994,ACAD,ReVision,"series of steps that logically induce contradictory beliefs to coalesce at a common spatial and temporal location. As Shohei Ichimura (1981,92) writes: "" The predicament created by"
temporal,location,1991,ACAD,SocialResrch,"prochoice activists, their construction of "" Midwestern feminism "" marks both the regional and temporal location of these women, yet also gives a particular Utopian subtext to their stories"
temporal,setting,2018,ACAD,Studies in the Novel,"To stress this iterative tale of destruction, Winterson deliberately misleads the reader about the temporal setting of Orbus in part one. Thanks to the anticipation of retrospection, the"
temporal,setting,2016,FIC,World Literature Today,"Unlike classical dystopian literature, the novel is firmly located in a specific spatial and temporal setting. For some non-Egyptians, time may appear interchangeable and it could be anywhere"
temporal,setting,2012,BLOG,splicetoday.com,"Building, "" in which students were asked to consider the nitty-gritty of spatial and temporal setting, and create a faux-Wikipedia page for a science-fiction world of their own making"
temporal,setting,2010,ACAD,Bioscience,"et al. 2010). Turnover rates are also affected by the spatial or temporal setting of the observations, as the study's sampling duration or spatial extent strongly"
temporal,setting,1998,ACAD,HispanicRev,"their association with an established icon of might (Hercules), and an indefinite temporal setting of the play. Within the mythical ambiance of La piedra, nevertheless,"
temporal,setting,1991,ACAD,Symposium,"of destiny, by its multiple references to the Gothic art of the novel's temporal setting: le style rayonnant, characterized by circular, radial motifs. Given that"
temporal,site,2006,ACAD,SportBehavior,condition. Using leads placed at frontal (F3 - F4 and F7-F8) and temporal sites (T3-T4) Saarela predicted that time pressure would be associated with right frontal
temporal,site,2006,ACAD,SportBehavior,"- left alpha power), consistent with negative affect. However, at the temporal sites, a bilateral increase in alpha amplitude was found in the time pressure condition"
temporal,site,2006,ACAD,SportBehavior,"their accuracy was significantly correlated with both beta1 and beta2 activity at central and right temporal sites, but not at left temporal regions. Interestingly, the same pattern of"
temporal,place,1999,ACAD,ArtBulletin,"each abbot as temporal witness. # What is more, each abbot taking his temporal place within the chronologically ordered codex ultimately refers to the manuscript's first figures of"
temporal,locale,1995,ACAD,AfricanArts,"an unfamiliar place. That unfamiliar place for art objects is not their geographic or temporal locales -- the questions I pose are not about style or era. Rather,"
related,sphere,2015,ACAD,SchoolPsych,"E. S. (1999). Children's social and scholastic lives in kindergarten: Related spheres of influence? Child Development, 70, 1373-1400. **27;61161;TOOLONG # Landau, S."
related,sphere,2012,BLOG,gwiep.net (1),"connection and harmonises two groups of facts which are drawn from two distinct but related spheres (the ideological and biological) and increases our present understanding, but also"
temporal,containment,1999,MOV,Thrill Seekers,"What the hell are you talking about? You saw Grifasi. We got a temporal containment leak. Few more deviations, Grifasi and the whole organisation will not know"
temporal,containment,1997,TV,Star Trek: Voyager,", we can't access them. You have to put me in the bio- temporal containment field. I know it didn't work last time, but with a"
emotional,pain,2012,WEB,goodreads.com,explain it to someone. It doesn't matter if it's physical pain or emotional pain. When we can't find the right words to express our painful experiences
emotional,pain,2012,WEB,xojane.com,"pain at the moment. Even in my drugged state, I am anticipating the emotional pain and fear that is likely to follow. If you've just had surgery"
emotional,pain,2012,WEB,...vocracy.blogspot.com,""" no means no "" and "" hitting is bad. "" # Realizing that emotional pain is a cockroach, but only a six-foot cockroach, has given me comfort"
emotional,pain,2012,WEB,nerve.com,"the first time. So, we'd like to mine some of your past emotional pain as you prepare for the coming months. What's your best story about"
emotional,pain,2012,WEB,marriagebuilders.com,with a psychiatrist who prescribes psychotropic medication (anti-anxiety and anti-depressants) to alleviate the emotional pain that often accompanies the process of marital adjustment. A good counselor knows how
emotional,pain,2012,WEB,thedailymind.com,all spent a lot of effort looking into ways to deal with the physical and emotional pain that was going on. I remember one night sitting with him whilst he
emotional,pain,2012,WEB,....thebullyproject.com,child's story; let him or her tell it. They may be in emotional pain about the way they are being treated. # Believe. The knowledge that
emotional,pain,2012,WEB,m.fanfiction.net,"# "" I'm sorry. "" # Sollux bit down on his lip in emotional pain. He softly took a hold of her cold hand and squeezed it reassuringly"
emotional,pain,2012,WEB,rhrealitycheck.org,"book that uses pregnancy and child birth to cause women and little girls physical and emotional pain. And their book the bible is pro-little girl rape, nothing makes a"
emotional,pain,2012,WEB,...rcesupport.about.com,". # I believe that control freaks have a low tolerance for any kind of emotional pain. Especially feelings of shame, fear and rejection of what they believe to"
emotional,pain,2012,WEB,...rcesupport.about.com,Each of the above behaviors is an attempt by the abuser to tranquilize the intolerable emotional pain they feel when feeling out of control. Instead of looking internally and trying
emotional,pain,2012,WEB,blogs.suntimes.com,nearly full theater. That's about right. # Both films were about the emotional pain of the female lead. I'll take Gwyneth's portrayal over Natalie Portman
emotional,pain,2012,WEB,tvtropes.org,"yourself, this is gon na hurt like hell "". It's referring to emotional pain rather than physical, but the message is the same. # Stand-Up Comedy"
emotional,pain,2012,WEB,tuckermax.com,"re-marriages (seven between my two biological parents), step-parents, constant relocation and emotional pain. No one cared about my problems, because they had already read about"
emotional,pain,2012,WEB,tuckermax.com,what she was up to later that night. SlingBlade does not deal well with emotional pain and as such he is now bitter because he imputes her cuckoldry on all
emotional,pain,2012,WEB,...tscholl.blogspot.com,"the mirror looks strange at times. And when I'm in a lot of emotional pain, as I am from time to time, it truly feels like I"
emotional,pain,2012,WEB,incourage.me,"issues threatening his life. I was undone. Between the physical pain and the emotional pain, I couldn't sit, I couldn't stand, I couldn't"
emotional,pain,2012,WEB,catay.com,"want to go into my senior years feeling well. I will always have the emotional pain with me. I can't change the past, so I'm working"
emotional,pain,2012,WEB,acnenomore.com,"my self-esteem for more than 13 consecutive and miserable years. If there is an emotional pain of any kind associated with acne, believe me I have experienced it,"
emotional,pain,2012,BLOG,...childsexualabuse.com,symptoms was cutting. One survivor explained that remembering the abuse brought up so much emotional pain that the physical pain that he had inflicted on himself somehow eased the emotional
emotional,pain,2012,BLOG,...childsexualabuse.com,"emotional pain that the physical pain that he had inflicted on himself somehow eased the emotional pain............ # Some other symptoms were suicidal ideation, uncontrollable angry outbursts,"
emotional,pain,2012,BLOG,vigilantcitizen.com,"ego) than just this.. I'll use your example to illustrate: # Emotional pain can only occur with the conception of loss, along with the desire for"
emotional,pain,2012,BLOG,cunninghampilaw.com,Central Florida area. He fights to obtain recoveries for his clients' physical and emotional pain and suffering and pursues his clients' personal injury cases with a commitment to
emotional,pain,2012,BLOG,tealeafnation.com,"maintain jobs was the main reason... we don't know how to measure the emotional pain, or how to compare china with any other country.. # Concerned citizen"
emotional,pain,2012,BLOG,...eekout.blogs.cnn.com,"on their face, the hope in their eyes, knowing the excruciating heart wrenching emotional pain of 1-3 lays just around the corner. # And thanks to this PSA"
emotional,pain,2012,BLOG,...ctions.wordpress.com,be the first step in getting the real healthy you back. # Overeating and Emotional pain # Those who do overeat often have a daily battle with food; this
emotional,pain,2012,BLOG,...ygrownnorthfield.org,my thinking they are misguided and if adopted as policy would cause much physical and emotional pain for individuals. But silencing people with misguided beliefs... # Griff Wigley:
emotional,pain,2012,BLOG,agingrebel.com,", wishing harm, or some other type of attack that is meant to inflict emotional pain. That last post of yours undermined any efforts you may have put out"
emotional,pain,2012,BLOG,...eamericanscholar.org,"them for an entire culture. But poetry is for psychological, spiritual, or emotional pain. For physical pain it is, like everything but drugs, useless."
emotional,pain,2012,BLOG,...de-island-lawyer.com,"you is never enough to cover your medical expenses, property damages, and the emotional pain and suffering that you incur as a result of the auto accident. #"
emotional,pain,2012,BLOG,...eandmy2.blogspot.com,to Jesus for that. We miss him. The brutality of the physical and emotional pain he went through and the emotional pain and stress of managing a household underneath
emotional,pain,2012,BLOG,...eandmy2.blogspot.com,him. The brutality of the physical and emotional pain he went through and the emotional pain and stress of managing a household underneath it all I went through had to
emotional,pain,2012,BLOG,cousinscandy.com,", you are able to more manage you feelings more smoothly and avoid any additional emotional pain. Grieving doesn't mean that you have to forget about the loved one"
emotional,pain,2012,BLOG,nerve.com,"the first time. So, we'd like to mine some of your past emotional pain as you prepare for the coming months. What's your best story about"
emotional,pain,2012,BLOG,...atalk.metafilter.com,"critique of his technique. They will be learning experiences, rather than sources of emotional pain. And the bitterness dissipates as the internal dialog becomes constructive. The girl"
emotional,pain,2012,BLOG,patheos.com,"and inadequate? We tell male children to not cry, and endure physical and emotional pain stoically. We tell them that to be admired they must be physically powerful"
emotional,pain,2012,BLOG,hollywoodandfine.com,", his face a beefy landscape of brutal determination that occasionally cracked to reveal his emotional pain. But here, Hardy is forced to wear a mask (supposedly delivering"
emotional,pain,2012,BLOG,neontommy.com,"second ticked off the clock, Barkley limped off the field in obvious physical and emotional pain. One year removed from defeating his crosstown rivals 50-0, Barkley left the"
emotional,pain,2012,BLOG,powerofmoms.com,think I have a perfect life! But I can not talk about this deep emotional pain. And looking for the good in my life has been therapeutic for me
emotional,pain,2012,BLOG,mathaba.net,"character and backbone to go up against the societal prohibitions of facing and revealing his emotional pain. It is the invitation to share his fears and dreams, inadequacies and"
emotional,pain,2012,BLOG,dailykos.com,Others just get them because they look cool. People sometimes get them when in emotional pain. That's quite common. Tattoo culture is a very specific thing.
emotional,pain,2012,BLOG,inoveryourhead.net,"capable. # Physical pain is important because it's so much more visceral than emotional pain, which we can avoid or numb if we know how. Physical pain"
emotional,pain,2012,BLOG,mamaandbabylove.com,and at home. The pain and physical process has helped me deal with the emotional pain. Forcing me to be present and connect my emotional heart to what is
emotional,pain,2012,BLOG,mamaandbabylove.com,"they were only in the mornings and eventually stopped. # For me, the emotional pain has been far worse. I miscarried 2 months and 1 week ago and"
emotional,pain,2012,BLOG,mamaandbabylove.com,the loss of a baby! Men may handle it differently but they feel the emotional pain of loss just like you! DO N'T BLAME YOURSELF! # I fell
emotional,pain,2012,BLOG,mamaandbabylove.com,over already. It's very difficult to deal with physical pain on top of emotional pain. Lots of love to you and so sorry for your loss. #
emotional,pain,2012,BLOG,nerve.com,"the first time. So, we'd like to mine some of your past emotional pain as you prepare for the coming months. What's your best story about"
emotional,pain,2012,BLOG,...ism101.wordpress.com,"to the chase: Rape victims suffer a variety of psychological, physical, and emotional pain because of the simple fact that their choice was taken away from them."
emotional,pain,2012,BLOG,democracynow.org,"at some point in time, they are so compromised that, because of the emotional pain, possible physical pain, that they're suffering, they see no other"
emotional,pain,2012,BLOG,thedukeofdork.com,"So obviously I can't count that. # Thinking about it, I think emotional pain has a tendency to stick with you a lot longer than physical pain."
emotional,pain,2012,BLOG,...omiccollapseblog.com,"the year for most people. For those that are in a tremendous amount of emotional pain, the holidays can be excruciating because they can feel as though they are"
emotional,pain,2012,BLOG,thebloggess.com,work with Jr. Highers and I totally Understand the lure of self- harm. Emotional pain Is so complicated and physical pain so simple. Fight on!! #
emotional,pain,2012,BLOG,thebloggess.com,elbow on things to hit his funny bone- caused pain for the distraction from the emotional pain but didn't really cause any harm. He has Asperger's so he
emotional,pain,2012,BLOG,thebloggess.com,usually anonymous) out there who have nothing better to do than try to cause emotional pain to others. I guess I don't feel like I am up to
emotional,pain,2012,BLOG,thebloggess.com,is my seccond language. # Tattoos. That's how I've dealt with emotional pain so often. The physical pain of tattooing. It's a way of
emotional,pain,2012,BLOG,...testoneinstitute.org,"Phelps cult's hateful jeers. This decision, denying the Snyder family compensation for emotional pain, was a bitter pill for many to swallow, but the Court properly"
emotional,pain,2012,BLOG,blackbluedog.com,hurt that a mother would take her children with her on such a journey. Emotional pain and heartache is something that goes so deep and hurts so bad that you
emotional,pain,2012,BLOG,huffingtonpost.com,call victims liars sometimes. The science might put more MEAT into a victim's emotional pain and help them in our LOUSY courts system.  Loading comments... #
emotional,pain,2012,BLOG,my.counseling.org,"of the work we do as counselors, sorrow, suffering, and physical and emotional pain are the raw materials we work with. Understanding their etiology is both part"
emotional,pain,2012,BLOG,joannfore.com,"indeed well, but not necessarily as was represented. Christian or not, suppressed emotional pain stains one's soul. # Silence isn't always the serene, lustrous"
emotional,pain,2012,BLOG,joannfore.com,"of silence, the taste of fear. I've lived the numbing quiet of emotional pain and unfathomable trials. But I've also held the hand of freedom."
emotional,pain,2012,BLOG,joannfore.com,"A full life. # I am only one of countless women who have suffered emotional pain. While the scope is diverse, pain is pain -- individual and not"
emotional,pain,2012,BLOG,...rnativepregnancy.com,"of the physical loss, and feeling the physical pain helped me work through the emotional pain. We have never quite been clear on the status of our fertility ("
emotional,pain,2012,BLOG,...rnativepregnancy.com,"end up scheduling a D &C; because I did not feel I could handle the emotional pain of naturally miscarrying, especially since I didn't know how long it would"
emotional,pain,2012,BLOG,turningleafpress.com,"and fighting when they are drunk and definitely they can not feel the physical and emotional pain brought by the situation. # Moreover, alcohols also have long term effects"
emotional,pain,2012,BLOG,huffingtonpost.com,"since sexual activity began, What is novel and exciting in the beginning will cause emotional pain as you note. After awhile women and men begin to realize that as"
emotional,pain,2012,BLOG,crosswalk.com,". # Draw near to God and resist the urge to pull away. # Emotional pain, whatever the cause, has a tendency to lead to isolation. No"
emotional,pain,2012,BLOG,suicideproject.org,"total for absolutely no help whatsoever. My problem is physical, but it breeds emotional pain and loneliness. My brain has never healed, and that means I ca"
emotional,pain,2012,BLOG,wetfeet.typepad.com,room. My goggles filling up with salty tears as I swam through physical and emotional pain in pursuit of the lofty goal of not being a massive disappointment. (
emotional,pain,2012,BLOG,batavia.patch.com,or an active role in her kids' lives... She was in nearly constant emotional pain because of this. I hope she has found peace. # I only
emotional,pain,2012,BLOG,mindhacks.com,"argument about a alcoholism. That alcohol addiction is just a way to cope with emotional pain. Nevertheless, continued excessive drinking is considered a barrier to healing, and"
emotional,pain,2012,BLOG,spiritrice.com,"with something that feeds you body, mind and soul. If it is not emotional pain that needs to be payed attention to, and something you must endure,"
emotional,pain,2012,BLOG,spiritrice.com,"cancer need this. (another reason that marijuana should be legal). Sometimes emotional pain is so intense that medication is required, and if that is where you"
emotional,pain,2012,BLOG,fastcompany.com,""" Ornish says. "" Who wants to live longer when you're in chronic emotional pain? "" # So instead of trying to motivate them with the "" fear"
emotional,pain,2012,BLOG,...atalk.metafilter.com,askmes. The oft-times reasonable things I said so very casually could have really visited emotional pain onto the people asking questions - just as some casual answers really hurt and
emotional,pain,2012,BLOG,...atalk.metafilter.com,"feel really bad for you, I think you are a person who has some emotional pain you are trying to do something with (not very productively.) #"
emotional,pain,2012,BLOG,...ncebasedmedicine.org,"this boy has suffered so much, and that he need not have endured such emotional pain and loss at such a young age had his mother not eschewed evidence-based treatment"
emotional,pain,2012,BLOG,ncregister.com,""" It'd been a very rough week on the home front with the gnawing emotional pain that comes to every pet lover when they learn that their dog has cancer"
emotional,pain,2012,BLOG,huffingtonpost.com,stuff helps divorcing men and women to re-engage in their daily lives without focusing on emotional pain and loss. This would explain why the ruminators did especially well: Thinking
emotional,pain,2012,BLOG,grandmagazine.com,of hurt. For that simple reason -- a reluctance to see their grandchildren in emotional pain -- many grandparents avoid telling their grandkids that their weight is unhealthy. They
emotional,pain,2012,BLOG,...omkatie.blogspot.com,"who was homeless and completely broken inside. He was in so much physical and emotional pain, all he could do was use his strength to fight back his tears"
emotional,pain,2012,BLOG,...or.blogs.nytimes.com,. # So are we left with some crude felicific arithmetic: (amount of emotional pain) -- (value of blasphemous speech uttered) = net morality of this
emotional,pain,2012,BLOG,...or.blogs.nytimes.com,"be over-sensitive, or my speech to be so important, as to outweigh their emotional pain. And, of course, fellow citizens do not usually matter as much"
emotional,pain,2012,BLOG,dailykos.com,"their homes by Israeli government air raid sirens. The heart wrenching stories about the emotional pain and suffering of the Israeli people is terribly upsetting, and with its ubiquity"
emotional,pain,2012,BLOG,staceycurnow.com,"have lived a life free of any great tragedy, but still I have experienced emotional pain and it's most acute when I'm ignoring my inner guidance system."
emotional,pain,2012,BLOG,...misery.wordpress.com,"to my daily life. I've developed all kinds of techniques for dealing with emotional pain -- no, not defense mechanisms, not anymore -- and those mantras,"
emotional,pain,2012,BLOG,nomeatathlete.com,"when you stop, the physical pain you continue to endure is less than the emotional pain of making the conscious decision to fail at something you promised yourself you'd"
emotional,pain,2012,BLOG,nomeatathlete.com,"And I identify so much to the points that you make in this... the emotional pain of failing to keep the promise that you made to yourself is very,"
emotional,pain,2012,BLOG,nomeatathlete.com,"now. # Interesting Melissa. So it sounds like it's no match for emotional pain, but I'm sure it's quite feasible that doing ultras or marathons"
emotional,pain,2012,BLOG,scienceblogs.com,ways. But does the diffuse injury to society inflicted by religion justify the specific emotional pain the Mr. Myers visits upon Catholics? I don't know. # My
emotional,pain,2012,BLOG,xojane.com,"or sad? Do you want recognition, be it of hard work, or emotional pain? Do you want to change something in your life? Do you want"
emotional,pain,2012,BLOG,girlboxer1970.com,"ex who hurt them is through the kids. Blinded by anger and in deep emotional pain, the needs of their children are put aside and they will do anything"
emotional,pain,2012,BLOG,sivers.org (1),assert identity as the victorious character within that theatrical production. Another aspect of emotional pain that is part of the egoic mind is a deep seated sense of lack
emotional,pain,2012,BLOG,sivers.org,"humans possess a "" Pain Body "" - a semi-autonomous energy made up of past emotional pain. It has it's own primitive intelligence, directed mainly at survival."
emotional,pain,2012,BLOG,...ladies.wordpress.com,"The whole debate is ridiculous. # And as far as all this about the emotional pain of abortion, what bullshit! I am sure some women suffer as a"
emotional,pain,2012,BLOG,metafilter.com,"little children, was a non-issue. Wouldn't you then have never felt the emotional pain you felt? # What I'm saying is that if everyone were more"
