lemma_1,lemma_2,year,genre,source,data
site,action,2008,ACAD,EarNoseThroat,"#) These two classes of drugs have different sites of action; echinocandins inhibit fungal cell wall formation, and triazoles inhibit cell membrane synthesis"
site,action,2008,ACAD,Bioscience,"#) must be present at a specific biological site of action (a membrane or cellular receptor, for example). The concentration-effect threshold"
site,action,2007,ACAD,OrthoNursing,#even calcium and vitamin D all affect this site of action. The aging process alone contributes a small fraction to bone loss. Physiological
site,action,2006,ACAD,EarNoseThroat,"#3) drug can be delivered to the site of action in higher concentrations, (4) the side effects of systemic drug therapy"
site,action,2003,ACAD,Lancet,#the concentration of intravenous anaesthetic agents at the site of action in the brain has prompted the development of systems to detect the depth of
site,action,2001,ACAD,ArtBulletin,"## Cholera's primary, most visible, site of action was, of course, the human body, whose extreme physiological devastation became"
site,action,1999,ACAD,Bioscience,"#this toxin, researchers have pinpointed a potential site of action for a new type of painkiller. Just in the last few years,"
site,action,1998,MAG,TotalHealth,"#In studies reported in 1991, the preferential site of action for the kavalactones, which are the pharmacologically-active constituents in kava, was the"
site,action,1998,ACAD,EarNoseThroat,#corticosteroids. Adverse effects can occur at the site of action and as a result of systemic absorption. The local side effects of intranasal
place,action,2019,ACAD,Naval War College Review,"#away from the place of origin or expected place of action of the force concerned. "" In the case of Germany it can be"
place,action,2012,WEB,slideshare.net,#to do what I want to do. Place of action The headquarters of Pa'tothom. At the entrance. People to whom the action
place,action,2012,WEB,plosone.org,"#and the proteins are posttranslationally targeted to the place of action, the organelle they originally came from. Evolutionary relics documenting such processes have"
place,action,2012,WEB,12step.org,"#have found that willingness can serve in the place of action where we are unable to contact the person we have harmed. However,"
place,action,2012,BLOG,dailytradealert.com,"#the fall elections, so inaction took the place of action. # Now, with elections again a few years off, both parties"
place,action,2012,BLOG,blogs.adobe.com,"#energy, talents, and skills into a place of action for us. # I think it is serendipity! One of Adobe's"
place,action,2002,SPOK,Fox_Sunday,"#Senate, the Senate seems to be the place of action this week. It's directed against Tom Daschle, the Senate majority leader"
place,action,2001,ACAD,Bioscience,#entity from its place of origin to its place of action. We term these agents vectors. Definition of vectors depends on where one
place,action,1997,ACAD,AmerStudies,"#carried out by the whole people. Other places of action like streets, taverns, roads, baths, etc., take on the"
place,action,1995,NEWS,SanFranChron,#major and often undesirable new plans take the place of action to relieve the plight of hard working taxpayers who must simply have access to
place,action,1995,ACAD,Raritan,#For in Dostoevsky's Notes from Underground the place of action is not the concrete and objective outside world. The opening signals do not
place,action,1995,ACAD,Raritan,"#, and, from the start, the place of action is consciousness itself. The protagonist is not in an underground, the underground"
place,action,1993,ACAD,TheologStud,#not everything; it does not take the place of action in the very moment in which it renders action intelligible. 78 # The absolute
place,action,1992,MAG,WashMonth,"#step-by-step cleanup program, complete with dates and places of action. Three days later, Specter reaped huge press coverage when, with cameras"
area,action,2014,ACAD,Ref&UserServQ,"#the library. These are all services, areas of action, that support the broader goals. # So what changes are in store"
area,action,2013,MAG,HistoryToday,"#to this defensive formation, which restricted the area of action of his most effective lone-ranee weapon. According to the evidence of Villani and"
area,action,2013,ACAD,PoliticsLifeSciences,"#university, which visits provide them with an area of actions which steadily offers the possibility of wrong reactions of affected employees, who are"
area,action,2012,WEB,energybulletin.net,"#may be exchanged and when. # This area of action research and analysis is central to the development of the LQN conceptual model,"
area,action,2012,WEB,...mesblogs.latimes.com,#study said. # Furedi said one key area of action would be the placement of effective teachers with lower-performing students. L.A. Supt. John
area,action,2012,BLOG,irevolution.net,"#we all need to pay attention to the areas of action highlighted in the report. "" Below are some of the highlighted areas from"
area,action,2011,ACAD,DeltaKappaGamma,"#of the model is coverage that results in areas of action for schools, universities, and general education of the society. Project EILE"
area,action,2004,ACAD,Environment,"## INBio's work focuses on the following areas of action: inventory and monitoring, conservation, communications and education, biodiversity informatics,"
area,action,2000,ACAD,Environment,"#for environmental activities. JCP covers six component areas of action: policy, legal, and regulatory reform; institutional strengthening and human resource"
area,action,1996,ACAD,MusicEduc,"#. In between these two ends lies the area of action research, which does require some training for the researcher. The use of"
area,action,1994,NEWS,AssocPress,#we turned from our central position in the area of action and headed fast for the assault area where our troops were going in and
area,action,1993,ACAD,Environment,"#of six components that comprise broad and distinct areas of action. The first component is a set of policy, legal, and regulatory"
setting,act,1998,NEWS,Houston,"#. He said he has altered the customary setting of Act 1: Instead of being shabby, the Waldners' hotel suite is quite"
setting,actor,2012,BLOG,larouchepac.com,"#. # It is from this kind of setting of actors in a real-life situation, that that categories of meaning of events or conditions"
sphere,relationship,2012,BLOG,...ittletonbrothers.com,"#reason for the lack of involvement, whether in the sphere of relationships or other areas of society. # Lack of commitment is one"
sphere,relationship,2012,BLOG,mikeduran.com,#I can't name a single Christian woman in my sphere of relationships that reads these books either. They read secularly published books because
sphere,relationship,2012,BLOG,mikeduran.com,#I can't name a single Christian woman in my sphere of relationships that reads these books either. They read secularly published books because
boundary,relationship,2018,MOV,Her Side of the Bed,"#paycheck once a week. Believe you me. The boundaries of relationships are a farce. You know, they're just like,"
sphere,power,2018,FIC,Fan Fic,"#started. "" What is the significance of those three spheres of power? Why not the others? "" # He smirked. """
sphere,power,2015,MAG,HistoryToday,"#certainly also reflected the southward shift in the Campbells' sphere of power and influence from the Loch Awe area to mid-Argyll and Cowal,"
sphere,power,2012,WEB,pbs.org,"#run for public office. # The Supreme Leader's sphere of power is extended through his representatives, an estimated 2,000 of whom are"
sphere,power,2011,NEWS,Houston,"#, far from the captain's table and any other sphere of power. Nonetheless, it is populated with compelling characters, including a"
sphere,power,2007,ACAD,ChurchHistory,"#(n21) Rather than tracing the boundaries of gendered spheres of power, these female hagiographers were interested in legitimating institutional legacies left behind"
sphere,power,2006,ACAD,AmerIndianQ,"#and exhibition content, national museums reveal the nation-state's spheres of power and influence. National museums exist to communicate official meanings, and"
sphere,power,2000,FIC,Bk:ChangeCommand,"#moment of his stay in that exile from his former sphere of power, and he had agreed to take early retirement to get quit"
sphere,power,1997,ACAD,Church&State,"#remedy constitutional violations. # When Congress acts within its sphere of power and responsibilities, it has not just the right but the duty"
sphere,power,1995,ACAD,ArabStudies,"#their fiefdoms. # The state contends with virtually independent spheres of power which have territorial control, examples of which exist not only outside"
sphere,power,1995,ACAD,ArabStudies,"#also in the urban slums of Cairo. The independent spheres of power that Imbaba and Ain Shams represent, predate their being conquered by"
sphere,power,1995,ACAD,ArabStudies,"#, the state has found itself contending with the new spheres of power; calling on the coercive apparatus of the police in an attempt"
sphere,power,1995,ACAD,ArabStudies,"#"" of the organized networks of corruption and the independent spheres of power are managed. Political stabilization sums up the regime's approach in"
sphere,power,1994,ACAD,ArabStudies,#of the private sector limiting the formation of independent political spheres of power able to influence a regime opening. 49 # Moving from the regional
sphere,power,1993,ACAD,LatAmPopScult,#of determined social conditions which are often favored by the spheres of power in order to legitimate their actions. 13 # There is no shortage
sphere,power,1993,ACAD,LatAmPopScult,"#the ideas operating, at that time, in the spheres of power. His films follow one line, as if they were all"
sphere,power,1991,ACAD,Ethnology,"#reflect less on cosmological and spiritual domains than on political spheres of power and control; e.g., new commercial elites ally with conservative factions"
sphere,power,1991,ACAD,LatAmPopScult,"#concept of an "" authentic "" culture existing outside the sphere of power (i.e., relations of production) altogether was, in principle"
sphere,power,1990,FIC,Bk:PeopleWolf,"#a whole out of the system. It joins the spheres of Power. Taps the spirits of the rock, the wood, the"
sphere,power,1990,MAG,NewRepublic,"#or lies, of feelings or wishes. # The sphere of power, which perhaps emerged originally from military and organizational functions, had"
sphere,control,2013,ACAD,CollegeStud,"#MacMillan, 1988). For this reason Paulhus's Spheres of Control Personal Control subscale (Paulhus, 1983) may be preferable to"
sphere,control,2012,WEB,forbes.com,"#to say, I either have something within my own sphere of control, or I don't. If I have something on my"
sphere,control,2012,WEB,theatlantic.com,"#most rapidly modernizing, all operate within PACOM' s sphere of control. PACOM has -- in addition to its many warships and submarines"
sphere,control,2012,WEB,nybooks.com,#second question I distinguished. What is Congress's proper sphere of control in health care matters? # The principle I described -- the
sphere,control,2012,BLOG,...coffee.wordpress.com,"#that. I can only change the things in my sphere of control, like my own purchasing behavior. And I can shine a"
sphere,control,2002,ACAD,SocialPsych,"#locus of control by Paulhus's (1983) 30-item Spheres of Control Scale, which is divided into three separate spheres of behavior:"
sphere,control,2001,MOV,Conspiracy,"#In what is, or will be soon, our sphere of control over 11 million chosen people. - The changing definitions? -"
sphere,control,1996,NEWS,WashPost,"#concerned in terms of attempting to monitor events outside its sphere of control. As you know, much of our endeavors have been in"
sphere,control,1996,ACAD,CurrentPsych,"#and Interpersonal Control scales from Paulhus's (1983) Spheres of Control (SOC) battery, the Masculinity scale from the Personal Attributes"
sphere,control,1996,ACAD,AsianAffairs,#in its gradual reintegration of Central Asia into a Russian sphere of control -- although whether in the form of outright absorption or while retaining
sphere,control,1995,ACAD,CurrentPsych,"#, 1987, 1989, 1990). # The Spheres of Control Scale. The Spheres of Control Scale (Paulhus, 1983)"
sphere,control,1995,ACAD,CurrentPsych,"#). # The Spheres of Control Scale. The Spheres of Control Scale (Paulhus, 1983) is a 30-item measure that assesses"
sphere,control,1995,ACAD,CurrentPsych,"#significantly with socially prescribed perfectionism. # As for the spheres of control, personal control was related significantly with self-oriented perfectionism, r ="
sphere,control,1993,ACAD,WorldAffairs,"#in a coup that brought the republic into Serbia's sphere of control. There had been other storm signals, too (n1)"
sphere,control,1993,ACAD,WorldAffairs,#of Mikhail Gorbachev to use force to preserve the Soviet sphere of control there had fed the fatal Western illusion that everybody had come to
boundary,power,2012,WEB,...ibertyblitzkrieg.com,"#offering any clear definition of this term, or clear boundaries of power under this law. # This past week's hearing was even"
boundary,power,2012,BLOG,mitaliblog.com,"#dystopian, and fantasy novels: # When you crossed boundaries of power (cultural, racial, economic) to create characters, what"
container,time,2012,WEB,...discovermagazine.com,#is subjective because energy is subjective and energy is the container of time (as space is the container of matter). Energy subjective
container,time,2012,WEB,...discovermagazine.com,#without anything experiencing it. Saying that energy is the container of time is a non sequitor. Arbitrarily assigning a perception as subjective is
pang,emotion,2012,WEB,...ningham.blogspot.com,#Never have I heard more rich sound with such sorrowful pangs of emotion. They were voices from heaven and I was sure I had
pang,emotion,2011,FIC,Bk:UnderAttack,"#okay? "" # I nodded, feeling a fresh pang of emotion washing over me. In the half-second it took to close my"
pang,emotion,2007,FIC,Mov:Rataouille,"#COOK "". Colette stares at it, feeling a pang of emotion. CLOSE ON THE COOKBOOK. CLOSE ON COLETTE. Behind her"
pang,emotion,2002,SPOK,NPR_FreshAir,"#eyes go from hooded to eerily wide, and each pang of emotion flickers across his features. He's not an actor of great"
twinge,emotion,2005,MAG,Prevention,"#advertisement for window spray or grout cleaner without feeling a twinge of emotion. "" I don't want to be overtaken by domestic duties"
twinge,emotion,2005,NEWS,Atlanta,#. Photo: LOUIE FAVORITE / StaffLoving voicesStanley feels a twinge of emotion as he talks to his family by phone from Camp Striker in
twinge,feeling,2011,MAG,NationalGeographic,"#the weather shifts toward the wet side, I get twinges of feelings. Sometimes it's that classic rainyday depressive mood (it's"
agony,emotion,1998,FIC,Bk:VoiceInWind,"#worn blue and orange tunic and cried out in an agony of emotion, "" My God! My God! Why hast thou forsaken"
agony,feeling,2012,WEB,psychologytoday.com,"#been the victim of a betrayal, you know the agony of feeling cheated on and used. Your world views are shattered because if"
pain,feeling,1995,SPOK,CNN_King,"#I think there's always, it seems, the pain of feeling misinterpreted. You know, when the prosecutor is making the prosecutor"
force,cause,2012,BLOG,blazersedge.com,#The number of variables is huge. The forces of cause and effect are as complex as the human equation. Nobody's going to
power,effect,1991,NEWS,CSMonitor,#Humor makes one a different person. This power of effect doesn't stop below the neck... mirth is accompanied by perturbations thoughout the
accumulation,change,2012,BLOG,ribbonfarm.com,"#drives the evolution of civilizations, through monotonic, path-dependent accumulation of changes # I didn't settle on these five lightly. I must"
accumulation,change,1999,ACAD,AmerStudies,#is no exception. Not only have there been an accumulation of changes in the evolution of this phenomenon as a result of the migrants
accumulation,change,1994,MAG,MensHealth,"#. Now, bear in mind that age is an accumulation of changes. If you consistently score above average, you're obviously a"
accumulation,change,1992,ACAD,Environment,"#almost all of which were initially driven by the rapid accumulation of changes in land use. These changes, however, were not quite"
acquisition,learning,2013,ACAD,InstrPsych,#educational shift from behaviorism to humanism. Primary to the acquisition of learning and knowledge from the andragogical perspective is the importance of experience for
acquisition,learning,1994,ACAD,Symposium,#marked the end of the aristocracy's monopoly on the acquisition of learning. They knew that their small shops housed the instruments that could
appetite,desire,1994,ACAD,CrossCurrents,"#reward. 4 Instead of a life intoxicated by an untamed appetite of desire and domination that nothing can halt, one chooses the fullness of"
movement,action,2013,ACAD,CanadianLiterature,#which are conveyed through the minimalist set and slow dance movements of actors (Nafziger-Leis 30). A number of production elements in the
movement,action,2002,NEWS,Atlanta,"#), used its innovative computer software to capture the movements of actor Andy Serkis, who performed Gollum, and to provide Jackson's"
movement,introspection,2012,WEB,godconsciousness.com,"#and that is the Great Process, the movement of introspection of the second kind -- but the path is entirely new: this is"
movement,introspection,2012,WEB,godconsciousness.com,"#the next circle, to engage in the movement of introspection of the second kind. And here, too, it is pointless to"
go,emotion,1994,NEWS,Chicago,"#full of love and forgiveness and the letting go of emotions. And though I've always been attracted to very dark plays, I"
speed,action,2017,MAG,Ars Technica,"#emerged gradually out of experiments to combine the excitement and speed of action games with the deliberateness and depth of strategy. Then, suddenly"
speed,action,2012,BLOG,...cyabcs.wordpress.com,"#for participation and sharing... # "" Thought at the speed of action... ""  Perspectives on how the world is evolving... #"
speed,action,2011,FIC,Bk:Lady-Protector,"#'s departure. She did have to admire Cheleyza's speed of action. "" Commander... if you would come with me... """
speed,action,1991,SPOK,ABC_Nightline,"#. This was a city stunned by the gravity and speed of action. Roads were virtually empty, but some motorists were speeding away"
speed,action,1991,NEWS,NYTimes,#a peaceful future for the Mideast. # But their speed of action hints at something troubling: Mr. Bush and Mr. Baker also may
sweep,time,2016,MAG,MarketWatch,"## When you look at the data over a longer sweep of time, it is clear that putting your money to work sooner rather"
sweep,time,2015,MAG,NewStatesman,#The planets and stars are moving round God in slow sweeps of Time. # Laura came in with bread and cheese and beer and
sweep,time,2012,BLOG,cerebrovortex.com,#have devised what are termed as scaling techniques within a sweep of time scales. The signals are not under some metronome of pacing in
sweep,time,2009,MAG,TownCountry,"#than the brothers were actually alive, he makes the sweep of time they experience an odyssey that the blind Homer, as narrator,"
sweep,time,2006,MAG,AmericanCraft,"#between his quest forfundamental, archetypal forms and the inevitable sweep of time and decay in the natural world of the body. In Janus"
sweep,time,2006,MAG,AmSpect,#Redemption. Morgan Llywelyn's novels cover a very broad sweep of time. Her most recent novels are set in the 20th century beginning
sweep,time,2000,MAG,People,"#to the ocean's bottom. "" I saw the sweep of time, the ancient processes that have worked through the millenniums, """
sweep,time,1996,FIC,FantasySciFi,"#me to remember how insubstantial human dreams are in the sweep of time. "" # "" And sometimes, how unprincipled? "" she"
sweep,time,1993,FIC,Bk:BeamMeUp,"#awe he'd once experienced in contemplating the p23 great sweep of time and space, wondering about the peculiar evolutionary magic that had put"
sweep,time,1992,ACAD,SocialStudies,"#history teaching, and students need to grasp thoroughly the sweep of time in order to sequence events, people, and ideas. The"
sweep,time,1992,ACAD,AmerEthnicHis,"#, for the former look at it over the long sweep of time and from the available archives, while the latter look closely at"
speed,time,2018,ACAD,Studies in the Novel,"#be displayed at the same time, but also different speeds of time. A graphic narrative does not dictate the speed of reading the"
speed,time,2017,FIC,Bk:ElegantTheory,"#infinitum. The distance remains constant; therefore, the speed of time is constant. If, however, the mirrors are in motion"
speed,time,2012,WEB,jw.org,#wish. Accept the fact that time moves at the speed of time and not at the speed of your expectations. That is patience
speed,time,2012,WEB,nytimes.com,"#exponentially faster as one falls in). # The Speed of Time # But wait a second, how can we say that time"
speed,time,2009,FIC,Analog,"#. "" He gave a goodnatured laugh. "" The speed of time. Very much in the spirit of relativity theory. "" He"
speed,time,2009,FIC,Analog,"#seems to have borne real fruit. "" "" The speed of time bears bitter fruit, "" said Robert with a sigh. """
speed,time,2009,TV,The Spectacular Spid...,"#?? Looking up with no surprise Arriving in the speed of time?? Ah, ah, ah, ah, ah?"
speed,time,2007,MAG,Bicycling (2),"#. "" OR "" I feel overwhelmed by the speed of time trials and tyne-trial-mtensity workouts. "" YOUR LIMITER IS: LACTATE THRESHOLD"
creep,time,2018,ACAD,Journal of Thought,"#don't happen overnight. They operate under the slow creep of time, creating a subtle yet pervasive effect on the mindset and the"
creep,time,1991,FIC,Bk:RunawaySoul,"#in someone else, and then the onward rush or creep of time deposits you in the middle of the singular death in yourself."
inch,time,2012,BLOG,...hoftime.blogspot.com,#me via email for permission to use material from An Inch of Time. Thanks.  Follow by Email  Word  Favorite Books
object,feeling,1999,ACAD,EnvirAffairs,"#a natural method of connecting feelings with the objects of feelings, this method can be discovered without subjectivism. (n195) # Schopenhauer held"
object,feeling,1998,ACAD,EnvironEd,"#also mean the "" imaginative ascribing to an object of feelings or attitudes present in oneself "" (Webster's Encyclopedic Unabridged Dictionary, 1989"
object,feeling,1995,MAG,ChristCentury,#based on the intuition of values as the objects of feeling. Scheler's style of thought was intuitive and introspective. He excelled at
thing,emotion,2000,FIC,Analog,"#a tortured satellite, saw her as a thing of emotions and feelings, of moods and changes. He saw beauty where others saw"
object,emotion,2003,ACAD,PerspPolSci,"#is that it may make increasingly otiose certain objects of emotion and their conditions. In this, it is not unlike historical change generally"
object,opportunity,2007,ACAD,Mercury,"#southern hemisphere. If there is a scientific object of opportunity, Watters says that the spacecraft's orbit can be drifted a bit north"
thing,chance,2012,WEB,bible.cc,"#which though said to happen, were not things of chance but of appointment; for as all the sufferings of Christ the head,"
object,thought,2017,ACAD,The Review of Metaphysics,"#, 1954). That is: the objects of thought call forth or compel your thinking about them, and not vice versa. #"
object,thought,2017,ACAD,The Review of Metaphysics,"#individuating conditions. In most cases, the object of thought is the universal nature of things. However, there is still a marginal"
object,thought,2016,ACAD,Korean Studies,"#it a certain range of possibilities for problematizing objects of thought, but also precludes certain other kinds of ideational motifs, even the questions"
object,thought,2016,ACAD,Charles S. Peirce Society,"#, be intellectually symbolized and converted into an object of thought. (LW 5:254, emphasis added) # The notion that a noncognitive"
object,thought,2012,WEB,papert.org,#thinking would have them get close to the objects of thought. The computer offers them objects of thought. But the closer they get
object,thought,2012,WEB,papert.org,"#objects of thought. The computer offers them objects of thought. But the closer they get to this machine, the more anxious they"
object,thought,2012,WEB,nyu.edu,"#one of which could in principle be an object of thought. For another thing, there are systematic relations among beliefs: for example"
object,thought,2012,WEB,ruccs.rutgers.edu,"#of propositional attitudes when they aren't the objects of thought? # In both cases, there is the same crucial constraint on the"
object,thought,2012,BLOG,...bjects.wordpress.com,#put the examples first (ie put the objects of thought before the thought) and in adequately describing them we lose the distinctions we
object,thought,2012,BLOG,saints.sqpn.com (1),#creatures God may be present as an object of thought and will. He also causes these actions by a special working and indwelling
object,thought,2012,BLOG,...ngeline.blogspot.com,"#spirit that impels All thinking things, all objects of thought, And rolls through all things. "" # William Wordsworth, from Tintern"
object,thought,2012,BLOG,...homism.wordpress.com,"#views of the finite. Say that every object of thought, for us, is finite (take this in the unobjectionable sense that"
object,thought,2012,BLOG,opednews.com,"#2. Relating to or existing as an object of thought without consideration of independent existence --used chiefly in medieval philosophy # "" History does"
object,thought,2012,BLOG,opednews.com,"#(a person) and objective was an object of thought. A person developed an object of thought and then analyzed it subjectively,"
object,thought,2012,BLOG,opednews.com,"#object of thought. A person developed an object of thought and then analyzed it subjectively, thus pursuing that object on the basis of"
object,thought,2009,ACAD,AnthropolQ,"#"" thinking "" imbues both thought and the objects of thought with semiotic vitality; thinking participates in, even manipulates, a world."
object,thought,2006,ACAD,RoeperReview,"#extent to which thinking is bound to the objects of thought (Greeno, Collins, &; Resnick, 1996). Put differently,"
object,thought,2006,ACAD,NAJPsychology,"#include both positive and negative feelings about an object of thought (Thompson, Zanna, &; Griffin, 1995). When ambivalence is"
object,thought,1996,ACAD,SocialPsych,"#when one has little prior knowledge about the object of thought. Moreover, neither Wright and Wells (1985), in their investigation"
object,thought,1996,ACAD,LatAmPopScult,#and the construction of popular culture as an object of thought and discussion. (To use an analogy: It is less about the
object,thought,1992,ACAD,CrossCurrents,"#relation of a thinking subject to a neutral object of thought. "" Buber then offers by way of contrast: "" mutual contact,"
object,thought,1991,ACAD,Monist,#One way of resolving these difficulties concerning the objects of thought is to argue that there are terms which refer to things which must exist
object,thought,1991,ACAD,CrossCurrents,#There is no text where there is no object of thought and investigation. (281) # The soul (both mine and the
object,thought,1991,ACAD,PerspPolSci,"#under the delusion of doing good for an object of thought, which has no real existence in the first place. "" For Marx"
sense,introspection,2010,NEWS,WashPost,"#. # "" People are responding to that sense of introspection, "" Fortune said. "" I really believe they are connecting with the"
sense,introspection,1999,NEWS,WashPost,"#for some sign of presidential decorum. Some sense of introspection, a true understanding of what it means to give oneself to the public"
sense,thinking,1997,ACAD,PerspPolSci,"#not constructed: # Thought, in the sense of thinking, is always somebody's thought. But again, by its very nature"
box,difficulty,2012,WEB,...hingtoninstitute.org,"#, which would open up a Pandora's box of difficulties for America, for Israel, for our partners throughout the region. """
way,opportunity,2017,ACAD,Studies in the Novel,"#unlike The Road it offers little in the way of opportunities for identification, personal investment, or empathy. Reading The Book of Illusions"
way,opportunity,2012,WEB,ncronline.org,"#that don't put unnecessary roadblocks in the way of opportunity. And on and on. # Instead, we have elected leaders who"
way,opportunity,2012,WEB,...hicagocubsonline.com,#! he did not get much in the way of opportunities in the field but when he did he flashed a strong arm. he
way,opportunity,2012,BLOG,...alrock.wordpress.com,"#, but don't have much in the way of opportunities. By the time a guy gets to his mid-20? s, he"
way,opportunity,2010,ACAD,IntlAffairs,"#country, one that offers less in the way of opportunity for travel, study, or doing business than China or India, and"
