lemma_1,lemma_2,year,genre,source,data
outside,power,2014,ACAD,PolSciQuarterly,", the behaviors are often intertwined with the shifting self-images of Taiwan in relation to outside powers and the intense tug-of-war between domestic forces taking interest in these self-images. In"
outside,power,2014,ACAD,MiddleEastQ,"? Unless he shows a hitherto-unseen competence, 14 his chances are slim. # Outside powers can help by cooperating with Sisi on immediate concerns--arms, counterterrorism, and intelligence--and"
outside,power,2013,MAG,USAToday,"Nations of the world ratified the Genocide Convention in response to the widespread belief that outside powers had stood by during the mass murder of Armenians during World War I,"
outside,power,2013,ACAD,PolSciQuarterly,"the member states of the containment regime, and also the close support of an outside power like the United States. # As we have shown, however, the"
outside,power,2012,NEWS,CSMonitor,"in Iraq, and Libya, to name a few. In each case, outside powers intervened at some point to stop the killing. The results - while imperfect"
outside,power,2012,NEWS,CSMonitor,in Syria have merit. It is difficult. The Syrian military is strong. Outside powers such as Iran and Russia are engaged. The local politics are complicated.
outside,power,2012,NEWS,CSMonitor,"an "" imposed non-military solution. "" This would be a political transition driven by outside powers with broad international support. # Such a nonmilitary plan is in keeping with"
outside,power,2012,ACAD,ForeignAffairs,"a diplomatic solution. Both sides, however, share the underlying assumption that unless outside powers intervene in a dramatic fashion, it is inevitable that Iran will achieve its"
outside,power,2012,WEB,newdeal.feri.org,of the various groups in that country and based on a hands-off policy of the outside powers. # We are still arming to the hilt. Our excessive expenses for
outside,power,2012,WEB,theatlantic.com,"that will be more potent and more lasting than any our Federal Congress or any outside power can confer. # The London Times, in a recent edition discussing affairs"
outside,power,2012,WEB,topics.nytimes.com,", during an interview with the Russia Today television news channel, Mr. Assad warned outside powers not to intervene militarily, saying the price of an invasion would be """
outside,power,2012,WEB,jfklibrary.org,security arrangements--and the nations of this hemisphere decided long ago against the military presence of outside powers. Our other allies around the world have also been alerted. # Sixth
outside,power,2012,WEB,malcolm-x.org,"come in. Now, what African head of state would have dared to invite outside powers? So they put Tshombe there, and as soon as Tshombe got there"
outside,power,2012,WEB,metafilter.com,"what happened in Rwanda? That shitstorm had a long history, was orchestrated by outside powers, and I don't have much trouble believing that there were atrocities on"
outside,power,2012,WEB,englishhistory.net,"threat to Mary's reign finally came, it was not from one of these outside powers; indeed, it came from within her own nation. # As queen"
outside,power,2012,WEB,puritansermons.com,"of his resurrection? It may be replied, that it was not any other outside power, but he himself was the author of his own rising from the dead"
outside,power,2012,WEB,...atreallyhappened.com,"Gen. Mustafa al-Sheikh, the leader of the Free Syrian Army, warned that if outside powers don't quickly back the rebel fighters trying to overthrow the regime of President"
outside,power,2012,WEB,gotterdammerung.org,"chance of independent survival and, curiously, their very existence needed the intervention of outside powers, the first of which resulted in the Treaty of Augsburg (1555)"
outside,power,2012,WEB,reuters.com,"been killed, and have raised the prospect of Syria becoming a proxy battlefield for outside powers. # Assad's former prime minister, Riyad Habib, a Sunni who"
outside,power,2012,WEB,huffingtonpost.com,"consumer advocacy' approach, with a focus on wrestling services and resources from the outside powers that be. Few are thinking of harnessing the internal productive capacities... that"
outside,power,2012,WEB,thomhartmann.com,in various other products do not have an internal power source but reacts when an outside power source activates it and it has an antennae that picks up the external power
outside,power,2012,WEB,history.navy.mil,"what Perry had done for her, did the Hermit Kingdom accept relations with an outside power. Only with the Shufeldt treaty did she accept them with a non-Asiatic people"
outside,power,2012,WEB,...merican-interest.com,"factions among the Palestinians can count on political, economic and military support from many outside powers who want to keep this dispute on the boil for reasons of their own"
outside,power,2012,WEB,topics.nytimes.com,"arms against the Islamists unless they received assistance, diplomatic recognition and unspecified guarantees from outside powers. # On July 18, the government of Mali formally asked the International"
outside,power,2012,WEB,metmuseum.org,other aspects of Egypt's ancient artistic and religious traditions in the face of threatening outside powers. # James Allen Department
outside,power,2012,WEB,tnr.com,"the U.N.' s new doctrine that is supposed to govern those instances when outside powers must step in militarily to prevent tyrants from killing their own people, the"
outside,power,2012,BLOG,...dreport.blogspot.com,"moving to the music, you could build a rock venue that would require no outside power. # Ghung, of course -- there's no one toolkit for everybody"
outside,power,2012,BLOG,...lt.foreignpolicy.com,", Kurds, and the other components of Syria's ethnic/religious blend, with various outside powers trying to influence the outcome as well. The longer the fighting lasts and"
outside,power,2012,BLOG,noisyroom.net,"the federal government to hold the Union together, the President may request assistance from outside powers... "" peacekeepers. "" These "" peacekeepers "" will come from every nation"
outside,power,2012,BLOG,...rginalrevolution.com,"West Germans saw themselves as part of the same nation that was artificially separated by outside powers. I know it's difficult for cosmopolitans to comprehend, but culture is"
outside,power,2012,BLOG,fabiusmaximus.com,"experienced some difficult times over that last 100 years. some inflicted on them by outside powers, for the monst part not the USA and some inflicted upon themselves by"
outside,power,2012,BLOG,...nealia.wordpress.com,his Russian counterpart Mikhail Bogdanov. # His comments might reflect the growing concerns of outside powers at the relentless bloodshed but on the ground both parties to the armed conflict
outside,power,2012,BLOG,conflictsforum.org,"people say in Fatah meetings "". 6 # This pressure on the PA by outside powers (like Israel, the US, or the Quartet) to conform to"
outside,power,2012,BLOG,metafilter.com,of the earthquake. The steam-powered backup cooling systems which mostly don't rely on outside power failed a little while back. But this GE BWR designed 50 years ago
outside,power,2012,BLOG,dixieswanson.com,"leaders of the Arab Spring are now IN power, but know only about being OUTSIDE power. President Moursi did not act like a head of state about the attacks"
outside,power,2012,BLOG,...nmalik.wordpress.com,"power to make it true, to enforce its validity: # Truth isn't outside power... It induces regular effects of power. Each society has its regime of"
outside,power,2012,BLOG,...eulstermanreport.com,"elections. And, as WSI once said on the subject I believe, this outside power is always present for American political leadership. One has to slowly steer away"
outside,power,2011,SPOK,Fox_Susteren,"get any kind of water pumped that high without having plenty of electrical power, outside power to manage the pump, and also that it appears a portion of that"
outside,power,2011,SPOK,CBS_NewsMorn,"when it lost power. Backup generators kicked in. The Tennessee Valley authority says outside power has been restored, but the storms did knock out power to thousands."
outside,power,2011,MAG,ChristCentury,". Advocates like Thomas Friedman and Al Gore have called for students to stage sit-ins outside power plants, and I appreciate their urgency. Bui G don't think college"
outside,power,2011,NEWS,CSMonitor,"change is about them and has little to do with the US or any other outside power. # "" There's a feeling in the Arab world that Arabs are"
outside,power,2011,ACAD,ForeignAffairs,"July 2010, Chinese Foreign Minister Yang Jiechi warned Southeast Asian states against coordinating with outside powers in managing territorial disputes with Beijing. Later that year, Beijing demanded an"
outside,power,2011,ACAD,ForeignAffairs,foreign minister's harsh reaction at the conference -- warning regional actors against collaborating with outside powers in dealing with the disputes -- created tension between China and relevant ASEAN states
outside,power,2011,ACAD,ForeignAffairs,lost the right to use others as the excuse for their own failures. Various outside powers have indeed affected the region's fate. But that is true for every
outside,power,2011,ACAD,ForeignAffairs,". But they could also be highly destabilizing. If, for example, an outside power sought to curry favor with a potential client state or gain influence with a"
outside,power,2010,SPOK,PBS_NewsHour,". Will it be able to tackle Iraqs challenges amidst rising violence at home and outside powers, like the U.S. and Iran, angling for influence? For that,"
outside,power,2010,MAG,ChristCentury,have been at war for 35 years. The central government is seen as an outside power. The U.S. is trying to foster and develop Afghan security forces and an
outside,power,2010,ACAD,ForeignAffairs,"States today not for the traditional security and ideological concern of limiting the influence of outside powers in the region but rather for much more contemporary reasons. Massive, sustained"
outside,power,2009,MAG,Newsweek,surely sound ridiculous to many Iranians. But not all: suspicion of meddling by outside powers is deeply ingrained among even the most Westernized citizens in Iran. The fact
outside,power,2009,ACAD,IntlAffairs,experiences of Pakistan and Afghanistan is highlighted by Kimberly Marten in her analysis of how outside powers have attempted to deal with tribal militias in the two states. In Afghanistan
outside,power,2008,ACAD,MiddleEastQ,"U.S. influence, (n35) both prefer to finesse their rhetoric not to antagonize outside powers. Mesbah-Yazdi's role as a central figure in promoting Mahdism is important because"
outside,power,2008,ACAD,ForeignAffairs,"China's real purpose of becoming a country that could no longer be bullied by outside powers. Democracy ultimately foundered under all three leaders. When Sun died, in"
outside,power,2008,ACAD,StudiesNovel,". Meanwhile, it also essentially changes the system by grounding it not in an outside power (such as the British Empire, "" nature, "" God, or"
outside,power,2007,MAG,HarpersMag,", pashas, and sheikhs delivered their communities like Chicago ward heelers to some dominant outside power in order to gain an advantage over a shifting field of local rivals."
outside,power,2007,MAG,HarpersMag,Walid's ancestors very likely would recognizeand approve of-their descendant's manipulation of local and outside powers. And they would not be surprised to see that the latest and probably
outside,power,2007,MAG,AmSpect,"in those lands a keen eve for the seriousness, and the will, of outside powers. The greater confidence shown by the enemies of liberty three or four years"
outside,power,2007,ACAD,ForeignAffairs,"and influence. # Finally, there is the fear of being ruled by an outside power, even a friendly one (such as the United States) or a"
outside,power,2007,ACAD,ForeignAffairs,"continued defiance of the United States also helps. In Cuba's national narrative, outside powers -- whether Spain in the nineteenth century or the United States in the twentieth"
outside,power,2007,ACAD,MiddleEastQ,"is difficult to persuade Tehran to cooperate with the international community. However, if outside powers can remind Iran about the pitfalls of isolation, the terms of the nuclear"
outside,power,2007,ACAD,IntlAffairs,"a case in which there is permanent incentive to consider this option, and whatever outside powers might do to moderate it will need continual renewal in order to keep Iran"
outside,power,2007,ACAD,IntlAffairs,"H. Bays emphasizes, is no longer a Western religion simply imposed on China by outside powers; Christianity is becoming an indigenous Chinese religion. (n24) It also has"
outside,power,2006,FIC,IowaRev,"# The conveyor belt moves slowly, like a department store escalator propelled by an outside power, headed this time not for Ladies Ready-to-Wear but for the lady herself."
outside,power,2006,ACAD,ForeignAffairs,"the United States will continue to enjoy more influence in the region than any other outside power, but its influence will be reduced from what it once was. This"
outside,power,2006,ACAD,Archaeology,"engaged in a power struggle with a rival chief. By associating himself with an outside power, the RAC, Kaumuali'i was trying to bolster his own prestige during this"
outside,power,2006,ACAD,ForeignAffairs,"the immediate neighborhood, India has sought primacy and a veto over the actions of outside powers. In the second, which encompasses the so-called extended neighborhood stretching across Asia"
outside,power,2005,NEWS,CSMonitor,"pressuring Museveni to end the war. After largely ignoring the conflict for years, outside powers now worry about the scale of the humanitarian crisis and its destabilizing effects on"
outside,power,2005,NEWS,SanFranChron,", building efficient combined-cycle turbines in new plants using natural gas. # All the outside power suppliers made a killing during the initial stages of deregulation, as market prices"
outside,power,2004,SPOK,NPR_Daybreak,the insurgents know that. That's always part of an insurgency: cause the outside power to fight among the civilian population and then blame them for civilian casualties.
outside,power,2004,ACAD,IntlAffairs,"provincial rivals within the country, that the only way to escape formal control by outside powers was to accept an identity that was an invention of just those powers."
outside,power,2003,SPOK,PBS_Newshour,"people is properly expressed in institutions that in the end they own, not any outside power or authority. And I think if we keep that vision in our minds"
outside,power,2003,ACAD,ForeignAffairs,". When there are ingredients for internally led regime change, as in Serbia, outside powers should facilitate the transition. # The Bush administration has succeeded recently in achieving"
outside,power,2003,ACAD,AsianAffairs,"pressure, that humanitarian crises elsewhere in the archipelago could result in unwanted intervention from outside powers. Indonesia is opposed to interference in its affairs, and officials have expressed"
outside,power,2003,ACAD,LawPublicPol,"Mexico for abusive treatment. As far as NAFTA is concerned, however, no outside power stands in the background when a Mexican national enters a dispute with his own"
outside,power,2003,ACAD,LawPublicPol,"and consultations. "" (n51) By constituting adequate national institutions to deal with outside powers, the Constitution would give some office-holders a stake in preserving America's reputation"
outside,power,2002,ACAD,ForeignAffairs,"for the foreseeable future needs to be on internal Balkan realities, not manipulation by outside powers. # Preventing the recurrence of widespread violence is perhaps the only unqualified success"
outside,power,2001,ACAD,ArabStudies,"reserves, output and exports in these five countries made them a constant target of outside power machination and interference. And it is a well-known fact that the oil sectors"
outside,power,1999,MOV,"...nd Fall of Fred A. Leuchter, Jr.","cable, they ran some wires over the prison wall... and tapped into the outside power line... without the consent of the power company, but there was no"
outside,power,1996,TV,Power Rangers Zeo,"backup. Well, this is no ordinary medallion. It draws energy from an outside power source but I haven't been able to pinpoint that location yet. Well"
outside,power,1993,TV,X-Men,". TRASK: The manufacturing process is entirely self-contained. All it requires is an outside power source. HODGE: Too much power, Dr. Trask. You blacked"
outside,power,2001,MAG,ChristCentury,20th century many of the lands with a Muslim majority were under the control of outside powers. European colonial powers dominated prior to the rise of the two super powers
outside,power,2001,MAG,NatlReview,"countries for weapons of mass destruction. With America on the sidelines and no other outside power capable-as yet-of intervening, the way would be open for an unimpeded Middle Eastern"
outside,power,2001,NEWS,AssocPress,would drain the tank in four minutes. # Flames melt through the home's outside power line. A chicken coop and shed catch fire. But the house itself
outside,power,2001,NEWS,AssocPress,"Afghanistan is a failed state, divided on ethnic lines and vulnerable to meddling from outside powers. In the absence of a political settlement, the country will revert to"
outside,power,2001,NEWS,Atlanta,". Shaving usage off the peaks is expected to reduce the need for the pricey outside power purchases that have crippled California. At about the same time, the Federal"
outside,power,2001,NEWS,Denver,"a safe place to get smug for too long. # When California begs for outside power to run its baseboard heaters in January, a power plant in Denver or"
outside,power,2000,ACAD,ArabStudies,"and autocratic governmental institutions, combating local tribes, as well as the intrusion of outside powers. The diverse Lebanese religious groups also posed a serious challenge to the state"
outside,power,1999,SPOK,NPR_ATC,"left in the 19th century, the Balkans were carved up numerous times by various outside powers, resulting in what is now an Albanian state, but also Albanians living"
outside,power,1999,NEWS,NYTimes,"to Iran's national security, "" and that Iran will not be pressured by outside powers into abandoning its legal processes. Among Jews in Teheran, there have been"
outside,power,1999,NEWS,CSMonitor,their existence as independent states. It is also the defense they use against any outside powers getting involved in their domestic problems. So the sight of NATO deciding unilaterally
outside,power,1999,NEWS,CSMonitor,"dispute with neighboring Pakistan, but which will brook no interference in the conflict from outside powers. The United States and Britain have both shown an interest in acting as"
outside,power,1999,ACAD,ForeignAffairs,"very hard to contain. # Does the cruel nature of these conflicts mean that outside powers should avoid involvement? Not at all. If possible, we must try"
outside,power,1999,ACAD,AsianAffairs,"themselves, then it is the obligation of enlightened Koreans to seek the help of outside powers. A problem arising from this context is that some blind, radical Korean"
outside,power,1999,ACAD,AsianAffairs,"more enlightened, sophisticated, and rational form of nationalism. # As for the outside powers' agreement on neutralization, there is amuch better chance for it today than"
outside,power,1999,ACAD,AnthropolQ,the magistrates' rhetoric was to suggest that they were intermediaries between the village and outside powers in much the same way that the big men of the past stood between
outside,power,1999,ACAD,AnthropolQ,the magistrates' rhetoric was to suggest that they were intermediaries between the village and outside powers much in the same way that the big men of the past stood between
outside,power,1999,ACAD,AnthropolQ,"initiates of the past, magistrates got their power as human representatives of an invisible outside power. All of these strategies had the advantage of legitimating the magistrates' position"
outside,power,1999,ACAD,AnthropolQ,"because they had knowledge that allowed success in a new, expanded world controlled by outside powers. # My examination of Kwanga village court rhetoric, then, has suggested"
outside,power,1999,ACAD,IntlAffairs,"the last century. The leaders of the Caspian governments perceive that close ties with outside powers -- in particular, Russia, the United States and China -- are necessary"
outside,power,1998,SPOK,NPR_TalkNation,"States, Haiti has had a decidedly less fortunate 200 years after repeated attempts by outside powers to smother it in the cradle, occupy it, or one way or"
outside,power,1998,MAG,AmSpect,"rhetoric of Latin American dictatorships, "" mutual respect "" means the willingness of an outside power to forego criticism of a regime's internal arrangements. # Just to make"
outside,power,1998,NEWS,CSMonitor,"condemnation. "" There is a long history of Saddam Hussein misjudging the thinking of outside powers, as he did when he invaded Kuwait in 1990, "" Said Aburish"
outside,power,1998,NEWS,WashPost,"wants to dominate. # In the Nezavisimaya Gazeta interview, Primakov warned that no outside power can replace Russia on its periphery. "" Even when other countries are involved"
outside,power,1998,ACAD,AnthropolQ,"importance for a family's survival. # Beyond treating literacy as a symbol of outside power, I have tried to demonstrate that a group's actual experiences with writing"
outside,power,1998,ACAD,WorldAffairs,is that the alternative to American-led efforts generally is not action led by some other outside power or international or regional organization. Instead it is inaction. When the United
outside,power,1998,ACAD,ABAJournal,Back # The key dates in Hong Kong's history have been determined largely by outside powers: # January 1841 China cedes Hong Kong Island to Great Britain (followed
outside,power,1998,ACAD,CanadaLaw,earlier? In which of these provisions have the Parties been dictated to by an outside power about their own internal standards and regulations? The agreement does not require any
outside,power,1997,NEWS,Houston,". But even though it was implanted, wires ran from the heart to an outside power source through openings in his skin that could become infected. And, he"
outside,power,1997,ACAD,WorldAffairs,"host government and military, but such troop commitments also restrict the leverage of the outside power to force needed reforms. Specifically, a large-scale deployment of troops puts the"
outside,power,1997,ACAD,WorldAffairs,". Specifically, a large-scale deployment of troops puts the prestige and credibility of the outside power on the line; hence, it is not easy for that outside power"
outside,power,1997,ACAD,WorldAffairs,"the outside power on the line; hence, it is not easy for that outside power to withdraw. Because threats to withdraw are not credible, at least not"
outside,power,1997,ACAD,WorldAffairs,"to withdraw are not credible, at least not in the near future, the outside power finds that ultimatums to "" clean up your act or we will leave """
outside,power,1997,ACAD,WorldAffairs,"puppet of "" imperialist and infidel Britain. "" 18 # Fourth, if an outside power such as the United States wants to have any significant impact on an internal"
outside,power,1997,ACAD,WorldAffairs,"doing that the ghost of suspicion, that the African economy is being manipulated by outside powers with a view to frustrating the achievement of national and economic objectives, can"
outside,power,1997,ACAD,IntlAffairs,"the mujahedin in Saudi Arabia in 1988 did not resolve the issue. # Influential outside powers, including the United States, did not push hard for a settlement of"
outside,power,1997,ACAD,IntlAffairs,there have been dramatic changes in the composition of the factions and the role of outside powers. # The most significant of these changes was the emergence of the Taliban
outside,power,1997,ACAD,IntlAffairs,. Another requirement for peace will be a change in the attitude of the relevant outside powers: Rather than inciting conflict they must become ready to work toward a political
outside,power,1996,MAG,WashMonth,"and democratic neoclassicism. In the imperial vision there is no preexisting landscape, no outside power, no mystical cosmos. There is no encompassing mystery and there is consequently"
outside,power,1996,ACAD,ArabStudies,"liberation and popular empowerment as fundamentally unfinished processes, subject not only to frustration by outside powers, but also to an infinite number of possibilities generated from within. The"
outside,power,1996,ACAD,LatinAmResRev,economic practices were woven together in different ways and with various relationships to local and outside power over the course of a century. Analysis of this changing construction of local
